5513,5263.2,8,21.38,2,22.99,2,17.61,27.92,14.48,5.24,140.52,639.61,248.95,241.3,31.28,21.72,19.66,41.78,2987.57,80.43,42899.457593533254,256996.14295177849,257484.1065325584,75,False,False,True,False
5890,6225.49,11,82.96,4,29.62,2,16.37,53.88,34.33,8.75,202.61,489.45,345.58,451.5,72.7,22.8,13.31,81.6,1638.58,140.42,48747.19463106497,20533.519548725046,19643.89233960353,5,True,True,True,True
5757,8770.68,10,33.41,3,51.75,2,18.67,86.51,34.47,20.89,79.23,477.09,560.38,185.83,48.08,40.27,18.96,137.5,8446.16,136.23,105387.46836557427,124171.48285692884,119774.29371060406,75,False,False,True,False
5889,7879.69,2,82.74,5,64.88,2,21.44,57.96,10.75,16.14,86.1,417.76,132.71,504.02,53.91,43.23,21.87,62.63,7928.33,112.11,148970.35222041103,38058.20713334734,33212.100714312204,17,True,True,True,True
5893,7146.92,12,63.04,6,70.67,1,22.91,68.25,34.03,13.77,73.58,325.42,419.68,669.74,44.16,66.99,17.53,61.74,8183.98,130.56,186634.3986259353,37810.86357002117,32582.938950141717,5,True,True,True,True
5895,13927.69,11,36.25,8,26.6,2,18.75,122.82,16.4,15.85,103.29,393.09,515.56,126.16,29.89,22.48,4.92,29.58,6508.7,142.6,35441.890738411494,22215.409137548504,17325.32330309185,6,True,True,True,True
5811,8707.88,12,80.58,2,25.86,2,19.33,73.55,13.8,18.67,89.8,603.29,324.87,681.86,38.13,66.87,22.72,77.24,4279.95,114.52,44184.14618498735,108533.01747924517,107169.07205129851,75,False,False,True,False
5897,6200.83,6,83.48,4,59.67,1,18.94,46.04,28.3,21.23,238.81,478.79,463.95,272.5,59.52,17.57,18.45,40.53,2035.48,131.26,73661.12984411257,20682.26238135249,19657.872522520538,5,True,True,True,True
5899,15992.38,3,95.01,6,26.29,1,22.83,24.94,9.88,18.85,193.54,319.44,170.82,629.75,36.16,58.34,16.37,144.0,8975.29,115.5,38101.031138245,25602.52704969105,18815.913312240365,7,True,True,True,True
5900,18022.44,12,106.17,3,42.2,1,19.72,80.89,13.96,13.3,226.71,686.59,350.95,210.31,41.3,41.72,11.0,53.16,1803.25,131.37,18926.07265473563,18824.90015678431,17293.94811284377,8,True,True,True,True
5594,9473.63,5,89.32,2,21.91,1,20.24,119.93,17.37,4.6,107.92,504.93,428.61,505.19,27.37,23.65,21.69,28.33,6119.29,133.3,41534.932239163,375656.4969080871,373313.8846152024,75,False,False,True,False
5901,10647.33,9,23.58,8,29.85,1,15.48,73.88,25.23,17.42,179.94,328.66,386.03,393.77,51.7,28.84,23.81,48.94,5535.74,93.35,40979.6047747375,22415.164765023634,18218.888655306313,5,True,True,True,True
5903,18537.99,7,88.5,5,18.66,1,20.83,81.32,11.51,23.57,171.62,579.86,491.27,749.0,64.37,45.06,6.99,96.29,5389.03,137.06,19489.05416666818,22429.48656915946,18040.13305058723,7,True,True,True,True
5902,5419.91,3,65.12,5,66.21,1,21.84,48.94,6.19,4.16,230.11,641.94,325.02,460.8,38.73,40.64,13.18,43.62,2670.42,133.14,95525.56035053439,22274.06858755185,20953.924190629303,6,True,True,True,True
5905,8709.1,9,44.33,8,58.97,1,22.29,28.31,11.67,6.06,87.18,221.24,352.92,345.12,13.88,33.7,14.89,124.87,5020.34,74.21,81821.59390903337,21519.017098043045,18031.48610826732,5,True,True,True,True
5395,8190.84,11,59.89,3,44.46,1,12.1,120.98,17.09,10.2,131.27,367.49,346.74,549.83,13.88,49.75,12.22,147.3,8614.38,118.08,93527.97845763537,410008.5289846733,405514.7144807541,75,False,False,True,False
5826,13930.96,9,43.78,1,69.4,2,24.56,117.83,28.82,22.43,57.58,480.61,244.04,220.87,60.06,74.95,5.71,88.26,4053.72,104.81,47171.86757075272,245107.5217255555,244589.9964150696,75,False,False,True,False
5898,6646.07,7,65.52,6,40.1,2,22.69,30.88,24.37,11.09,183.57,724.85,531.24,365.49,74.2,25.23,19.71,124.73,7747.53,46.3,120792.72654114847,35425.787344122706,30687.089932289815,16,True,True,True,True
5906,15118.29,4,101.53,2,59.7,2,15.5,88.78,11.38,22.1,78.92,478.16,489.18,713.51,57.29,21.19,10.89,123.74,6264.76,95.18,62808.04674767693,45596.35305334915,42060.31387511413,24,True,True,True,True
5910,19454.4,12,49.36,3,49.89,1,19.73,88.67,15.82,6.62,97.64,537.87,268.39,703.15,43.73,46.74,8.69,80.25,3390.46,31.79,25813.075547614102,21033.44882741733,18395.489159779892,10,True,True,True,True
5908,14621.99,10,86.87,2,55.05,1,13.89,77.73,13.34,9.79,297.22,421.05,522.38,710.5,42.52,19.54,10.92,79.69,3648.21,35.37,42600.80516114917,28176.38077013329,26197.92634426082,23,True,True,True,True
5912,10484.6,3,96.52,6,73.58,2,13.98,90.04,12.55,24.78,231.14,461.89,439.71,400.43,70.32,43.32,20.61,143.05,8425.27,68.99,133623.5030183229,26829.642906838428,20994.39549039151,12,True,True,True,True
5914,13553.46,10,88.93,4,18.53,2,9.27,33.58,20.11,14.93,166.45,634.15,528.01,308.64,47.78,21.95,13.92,32.74,5523.15,119.24,25890.81415215544,23633.96884779756,19923.884941441447,6,True,True,True,True
5915,15337.41,7,43.71,8,39.14,1,13.95,41.6,36.56,12.84,101.05,521.5,299.66,390.17,40.58,42.18,5.87,53.58,8178.58,42.31,51351.44534987245,24121.858484469096,17897.18788924553,7,True,True,True,True
5916,10305.24,2,89.0,7,70.37,2,19.01,127.1,23.43,18.17,77.67,382.06,155.87,423.2,41.83,64.75,15.55,124.05,1917.1,82.63,45090.553406375744,18825.135025301402,17036.385775705006,7,True,True,True,True
5917,12589.75,5,30.71,8,17.01,2,10.83,130.4,16.35,13.08,259.87,741.55,490.57,230.95,30.0,31.35,21.15,90.65,3763.38,115.27,22917.471717747772,20221.066239956384,17095.437299007845,6,True,True,True,True
5919,15402.1,10,107.68,7,26.53,1,14.04,86.27,27.82,20.15,129.82,663.73,445.57,487.95,22.09,13.8,11.93,52.07,3935.69,145.81,24108.46357001988,20412.83742167107,17128.972972644013,6,True,True,True,True
5918,8812.16,12,99.65,7,59.78,1,21.09,77.23,20.85,7.8,184.89,386.67,307.52,537.01,35.24,16.51,5.17,64.03,3211.98,106.31,63441.32480545766,20380.006581940386,17822.245604665804,6,True,True,True,True
5920,10962.08,7,48.49,5,40.98,2,4.95,39.9,24.99,5.79,246.64,635.21,573.09,345.14,21.03,37.86,13.33,77.87,5093.29,114.92,49313.87594791298,22824.81423253219,19422.309916017177,8,True,True,True,True
5922,9252.28,12,22.26,4,34.08,1,18.81,97.84,20.07,7.12,184.89,437.25,399.4,362.41,13.98,14.55,17.93,141.35,3648.55,118.95,43340.74614300094,21955.939714121723,19762.668251668005,7,True,True,True,True
5923,10330.93,8,75.8,2,50.66,2,20.98,144.09,31.78,13.9,253.34,509.27,506.41,194.64,12.03,42.07,17.28,102.58,3192.11,39.37,52549.02285393699,29094.320345880282,27962.981106946725,8,True,True,True,True
5925,10917.98,9,90.93,7,25.9,2,14.83,116.16,12.02,20.16,173.89,377.41,491.05,189.24,36.64,66.41,11.29,45.2,4925.89,66.18,36048.73956951192,21834.590722552563,18197.66876860572,5,True,True,True,True
5882,8504.71,6,80.71,3,41.12,2,4.57,61.85,34.11,20.93,73.68,228.14,381.97,417.73,24.49,29.68,8.67,144.78,6711.2,38.19,80116.93060878287,66129.9344134375,62646.380153004015,59,True,True,True,True
5924,6919.92,4,74.73,7,36.5,2,10.36,50.03,36.21,9.21,189.51,713.9,165.44,653.3,15.68,26.84,15.8,47.89,8557.45,88.24,114018.11748519415,35470.57143550979,29695.295269368828,8,True,True,True,True
5928,17474.03,4,83.82,8,51.25,2,5.69,74.04,8.18,18.53,86.28,283.13,446.07,123.72,39.09,41.49,10.21,141.88,3164.89,139.83,27477.868991855637,19073.63174603688,16517.95844594205,5,True,True,True,True
5836,14964.91,8,87.81,1,60.74,2,11.69,34.31,34.46,17.56,56.58,325.41,536.04,269.31,74.87,59.79,8.51,86.78,4455.22,100.22,43194.44697878939,289008.23801320774,288239.8373035639,75,False,False,True,False
5887,19458.91,5,87.44,1,73.86,1,12.92,58.19,31.73,10.42,75.92,463.46,122.72,267.63,36.57,44.79,12.24,135.77,5657.2,60.44,46546.24150095316,202931.01723525193,201060.7528254655,75,False,False,True,False
5931,18390.04,10,75.43,6,55.46,1,15.41,25.46,34.19,18.86,200.58,619.71,539.82,368.77,53.51,23.93,23.43,53.52,1941.71,95.95,23045.37102467236,18770.269865583774,16824.501316831695,8,True,True,True,True
5929,8393.76,12,85.27,4,51.31,1,12.2,103.71,24.08,7.3,291.84,500.51,482.38,442.33,31.28,17.26,24.42,107.61,6050.04,70.0,94377.23986606093,34493.32367145025,30993.19584329537,13,True,True,True,True
5932,14006.48,11,51.8,7,52.29,2,10.46,118.58,19.62,18.46,278.2,679.19,401.53,285.06,23.32,57.96,15.59,89.01,3530.76,26.85,39563.874976439016,20195.430138578962,17208.399778481296,8,True,True,True,True
5930,6045.36,10,106.74,3,28.5,1,14.51,65.74,21.44,19.8,281.85,515.29,127.82,475.75,64.27,58.07,20.38,54.85,1886.66,94.25,51288.38529954523,24181.408874128178,23729.44259610332,15,True,True,True,True
5921,8441.68,7,57.82,2,26.81,1,4.63,130.5,34.73,9.63,75.43,245.63,550.1,448.81,24.79,15.72,20.51,60.34,3604.73,40.05,44869.32888800244,49225.83655414782,48170.11070360074,29,True,True,True,True
5936,10897.79,12,59.96,8,55.1,1,15.01,90.19,24.35,9.17,278.38,339.3,532.14,611.58,30.28,58.03,23.21,117.5,2418.67,31.85,44431.616617514155,19811.677307857044,17453.756531179875,5,True,True,True,True
5933,11709.64,4,83.06,4,51.54,2,16.96,77.63,33.95,18.08,79.75,445.56,219.16,703.44,53.49,15.64,19.98,121.53,5149.71,146.52,58703.56634348667,24641.403910268084,21259.625255223596,13,True,True,True,True
5938,9229.8,6,33.41,6,64.97,1,4.37,25.99,8.56,16.19,254.64,529.69,530.62,249.22,29.79,37.26,11.57,124.78,7906.7,103.61,125566.09672992537,27267.54615110212,22087.372375010356,13,True,True,True,True
5940,17702.74,4,26.33,3,27.46,1,5.79,117.25,25.48,20.01,152.74,223.32,279.5,698.79,19.95,16.37,12.09,42.0,8973.76,45.81,36400.33115573259,34674.61331072517,28513.535876982674,6,True,True,True,True
5941,11496.96,3,76.81,3,73.77,2,22.53,88.42,22.11,4.71,93.79,154.37,206.63,137.67,74.4,23.63,15.41,121.6,3675.53,56.15,58526.81075786895,22021.488284162686,20090.270809362166,6,True,True,True,True
5934,5518.33,5,66.47,5,63.23,1,22.49,45.54,17.26,23.64,293.9,674.16,374.64,377.07,69.68,33.63,22.98,65.98,4456.96,56.58,136403.3805167817,32399.066642049016,30246.47334511845,16,True,True,True,True
5943,13922.52,2,81.12,3,13.43,2,9.54,31.44,6.02,20.04,265.06,163.83,121.88,257.95,42.94,28.53,23.8,110.79,5706.92,31.82,22402.018930004557,26738.286298152034,23343.213923317933,11,True,True,True,True
5939,11303.84,9,82.37,2,16.23,1,17.48,38.36,21.54,18.61,134.59,733.77,496.05,444.21,47.31,64.37,18.49,95.5,5062.42,60.05,27770.37600179753,49676.71101842512,47394.52242113908,33,True,True,True,True
5946,10231.17,9,105.82,6,69.93,1,19.31,120.2,13.85,21.5,194.47,192.94,352.3,748.85,15.91,62.45,7.83,91.28,7089.24,66.98,123841.88743642822,25424.077976605007,20258.048763897383,10,True,True,True,True
5947,10615.7,3,59.27,4,46.58,2,11.59,137.6,16.13,24.51,161.48,736.42,304.08,729.49,45.96,57.09,8.41,25.23,2296.03,25.91,44660.85871796677,20721.878736045754,18852.770657118468,6,True,True,True,True
5904,17642.84,5,98.5,1,44.68,1,8.93,78.3,14.05,22.4,277.04,336.4,176.11,413.93,59.03,48.16,5.61,69.09,4837.32,25.52,31971.676282109544,160170.66615594277,158612.03576364732,75,False,False,True,False
5949,6331.4,7,86.17,6,17.47,1,18.09,95.09,30.97,17.76,152.5,543.0,516.61,629.74,46.5,74.1,11.51,118.73,1545.33,90.61,33704.32112342148,19734.00488600847,18382.481083118048,7,True,True,True,True
5950,6865.92,7,104.7,7,13.79,2,21.97,146.38,37.5,5.65,264.56,168.2,200.69,551.62,19.47,56.32,13.6,115.65,2885.57,143.75,40242.17278523855,20859.805015173646,18612.558987531298,5,True,True,True,True
5944,13135.68,7,33.98,1,25.33,1,18.83,54.18,15.4,12.38,164.75,200.81,545.25,688.79,41.16,13.85,22.41,100.4,2512.27,48.21,24131.491878472207,55651.105648266246,55538.3232200435,31,True,True,True,True
5952,15667.99,2,30.55,3,29.03,1,12.98,95.05,8.53,23.0,141.88,416.68,237.87,469.61,39.42,60.73,6.31,144.98,7553.48,115.08,34774.27370732046,30531.155343772465,25743.674430785828,21,True,True,True,True
5954,17613.32,3,99.83,6,53.01,2,19.66,112.34,17.35,10.39,296.44,200.28,511.4,683.94,56.44,54.61,8.55,63.1,5665.5,81.5,46126.42925690105,22417.838480580634,17654.710511069527,10,True,True,True,True
5956,14963.52,9,65.59,5,40.95,1,10.63,63.38,8.2,20.45,239.8,506.05,367.15,262.49,64.05,18.22,7.21,102.75,8016.25,118.38,52675.16817077254,25075.434282043734,19444.205766113184,5,True,True,True,True
5955,11230.64,2,62.84,6,72.35,2,15.32,51.02,27.64,11.4,286.38,284.46,505.15,504.76,17.23,44.12,23.6,89.98,7975.97,119.59,119071.19677825352,25671.75043117728,19937.982409009786,8,True,True,True,True
5958,13901.06,7,22.73,6,70.42,2,14.39,54.49,6.58,22.84,196.49,680.85,159.26,708.33,38.07,22.5,21.87,135.18,4164.2,61.83,54814.344384655305,21083.281716229998,17720.649140903664,6,True,True,True,True
5959,15365.89,3,41.57,4,27.81,1,12.64,114.55,14.24,18.12,175.61,371.66,308.51,595.76,21.14,13.31,9.46,113.41,5898.84,95.52,29944.522317492483,23835.539671726336,19616.017209282047,5,True,True,True,True
5957,9882.54,12,31.27,8,58.46,1,13.63,129.54,7.93,21.03,257.43,621.93,155.47,622.75,71.15,23.52,19.48,81.93,7383.74,116.77,103666.54262435614,24756.776140619542,19249.819762499865,5,True,True,True,True
5960,17282.34,4,73.12,2,23.34,1,11.18,137.71,16.77,5.29,204.76,676.37,563.91,569.96,39.46,19.43,21.24,130.43,1838.93,48.42,13884.107850151813,20310.52836173199,18906.035405278955,9,True,True,True,True
5961,9399.78,3,28.78,5,31.57,2,23.82,59.96,13.61,15.24,188.49,456.42,102.52,560.39,29.54,28.72,5.77,49.46,3278.34,103.72,34610.75896086991,20991.860228834812,18725.627617723054,5,True,True,True,True
5962,9324.75,5,80.71,6,50.12,2,24.81,66.33,15.1,20.77,155.9,359.47,390.47,616.05,25.13,49.14,9.42,137.2,5771.96,74.77,79931.71063844622,23880.60643632176,19873.536899322466,8,True,True,True,True
5953,5538.17,11,28.83,6,71.59,2,8.14,106.28,11.28,21.29,178.89,164.53,262.91,591.78,73.26,19.18,8.41,64.25,5046.93,112.83,169257.1038959743,31247.50338402634,28378.298899548023,10,True,True,True,True
5964,8409.29,8,109.69,6,21.96,2,7.45,145.83,21.47,6.43,275.69,362.76,569.75,405.85,71.84,70.47,6.16,90.78,7649.89,51.54,70277.40178940348,29911.67725882907,24773.587934553634,9,True,True,True,True
5966,12431.41,7,70.0,8,15.31,2,18.89,25.61,26.36,20.7,160.9,174.83,160.16,417.35,42.12,35.46,8.81,34.74,8086.57,75.87,30926.71224707861,24014.407356350683,18016.193571321306,6,True,True,True,True
5967,18073.22,3,59.6,7,38.6,2,13.42,35.89,37.24,18.4,80.0,134.09,483.7,494.03,52.22,35.37,16.04,49.05,2462.96,56.32,17764.193624581305,19254.2746467728,16940.79851662736,10,True,True,True,True
5969,11815.59,9,75.59,5,50.65,1,10.4,65.41,19.78,7.86,196.09,351.41,446.63,496.63,48.08,40.7,10.69,143.26,7981.28,64.56,82845.46399297607,26827.681054126955,21319.289746446317,6,True,True,True,True
5971,19478.43,5,49.11,5,20.98,1,17.72,133.6,25.53,7.92,122.07,215.36,312.1,571.91,36.18,24.79,18.19,108.82,2796.89,70.9,15845.57980684258,19740.702958942325,17134.11220148565,5,True,True,True,True
5951,8109.23,3,51.74,4,31.87,1,19.86,93.8,6.6,24.99,197.59,467.2,475.67,712.37,43.27,26.77,24.32,53.21,7650.01,33.73,77734.1617559679,51076.78162983523,46338.23198760964,23,True,True,True,True
5973,19573.39,9,34.08,8,57.23,1,12.17,72.88,12.58,18.63,81.61,121.36,175.67,310.22,47.66,70.41,24.34,46.41,7106.26,105.82,47064.22140979446,22392.54790316154,16837.117609610516,6,True,True,True,True
5968,5368.41,2,79.99,6,69.68,2,24.79,48.5,35.55,8.66,230.35,544.8,418.28,604.01,69.94,64.13,11.62,29.54,4318.77,88.94,147876.63938386546,28236.514093462836,25560.382244824257,7,True,True,True,True
5626,9666.66,7,38.5,2,39.79,1,16.86,143.74,28.82,19.27,126.4,290.09,164.47,733.41,28.54,57.7,18.93,149.03,6128.48,133.34,52795.753467669776,416771.6337603059,414230.8157952017,75,False,False,True,False
5976,12792.2,6,43.47,6,61.89,1,23.41,63.54,10.5,7.55,134.66,141.48,132.57,140.11,22.94,17.09,21.08,28.17,4111.32,34.04,49480.090966207885,20419.909187039488,17469.782457192174,7,True,True,True,True
5977,13342.28,8,103.0,6,65.05,2,8.0,100.05,7.13,9.87,54.68,718.35,488.57,682.47,50.65,59.77,10.33,96.96,2339.4,143.27,40359.754270863006,19873.216213080967,17633.406310057268,5,True,True,True,True
5978,14222.42,8,62.03,4,34.94,1,7.85,88.92,27.37,20.42,173.83,573.74,529.41,327.41,12.72,45.17,11.96,95.36,8966.23,67.52,53680.48008035924,31155.435037841413,25185.26825687734,22,True,True,True,True
5972,9542.86,10,102.48,5,16.68,2,9.59,57.73,14.08,5.35,183.28,147.55,313.37,126.46,53.32,59.14,11.12,149.42,8794.36,46.5,41971.50914072564,32720.67304810998,27198.512117597933,19,True,True,True,True
5980,13620.68,7,90.94,2,48.0,1,9.98,78.72,30.51,9.49,154.38,432.2,522.33,721.47,32.51,54.65,13.36,141.18,3888.2,115.53,44140.13692433784,31521.990516785554,29490.408837233514,14,True,True,True,True
5981,9701.65,10,82.43,8,74.06,1,17.4,102.34,31.05,21.64,291.87,568.88,354.93,648.69,44.2,64.55,9.9,112.19,2816.17,46.53,66996.60064341733,20494.914852870053,17846.68470792992,5,True,True,True,True
5982,14160.83,2,103.18,8,56.75,1,7.47,121.78,28.55,4.09,261.84,524.85,325.59,505.41,67.54,44.42,4.9,113.4,6242.05,34.51,63807.80805709062,22905.273339885585,17757.550585131947,5,True,True,True,True
5970,6152.71,3,100.74,5,71.5,2,5.15,118.41,11.25,22.17,181.26,288.45,257.88,560.97,26.23,43.09,6.6,89.24,6320.36,97.21,181927.6152635377,43540.14882725668,39959.333737538705,13,True,True,True,True
5984,18727.05,9,106.62,2,55.51,1,21.33,102.23,11.7,14.75,77.43,347.68,348.84,370.69,30.19,13.16,21.42,78.71,3737.3,108.94,32627.227505233914,22149.895598346095,19989.935703646915,8,True,True,True,True
5974,7042.52,4,37.09,2,41.75,2,12.35,123.41,35.69,13.61,130.05,482.13,492.97,557.26,51.95,29.5,24.01,115.1,2946.74,60.63,62954.46434840515,56263.26064403243,55697.72145487051,18,True,True,True,True
5983,10328.68,10,63.19,4,73.37,1,7.32,149.31,26.26,13.08,169.41,308.88,535.61,269.94,67.47,73.11,20.84,35.71,6128.6,66.78,101872.22877551263,28335.923966381277,24562.567112294044,9,True,True,True,True
5629,6912.36,4,85.76,2,31.67,2,19.64,30.46,23.32,19.0,286.43,606.12,364.99,678.84,20.53,17.35,13.13,91.78,4221.91,81.21,55059.45290340002,458431.40096655395,457520.5200950738,48,True,True,True,True
5892,7054.11,2,79.79,4,20.32,2,15.92,90.16,28.43,11.26,152.05,360.57,585.3,625.66,60.21,16.36,18.57,83.45,7581.48,129.42,63181.30422329962,68744.69569232572,64225.55421301915,75,True,True,True,True
5989,7974.96,3,70.44,4,71.33,2,16.93,83.92,15.54,10.31,81.53,258.04,222.14,130.52,50.29,15.17,8.59,30.03,3793.84,106.22,83774.58899086126,22690.10833188457,20783.29260469836,9,True,True,True,True
5990,15756.87,12,64.46,3,17.63,1,7.7,86.95,7.43,12.11,276.94,706.32,222.57,294.01,12.43,60.51,13.39,137.67,2908.44,80.18,15505.937601762918,20292.113769724547,18255.788211247025,9,True,True,True,True
5975,6310.75,8,18.04,3,16.5,2,7.11,132.63,25.2,20.39,219.85,659.83,529.16,356.05,68.76,48.93,24.23,74.46,4051.66,27.44,46582.913877010375,46480.06020011356,44899.979886185065,23,True,True,True,True
5993,15211.61,7,57.83,5,19.98,1,23.59,131.93,7.44,6.55,278.1,537.24,154.03,454.03,29.26,48.35,6.93,143.36,7978.23,25.63,30280.24515055136,25204.50334595288,19322.644683913306,9,True,True,True,True
5995,16838.98,6,109.78,8,58.29,2,21.23,123.61,13.48,6.02,217.11,158.72,318.81,278.53,40.95,25.0,22.31,121.33,7610.5,84.74,63030.71613367903,23434.45767292828,17476.622952366593,7,True,True,True,True
5996,15595.79,3,109.71,8,33.4,2,10.43,132.16,35.13,21.89,239.69,384.09,364.04,580.29,53.97,41.77,15.67,145.44,3418.87,143.71,28409.349215777558,20309.98297347341,17130.18427936957,7,True,True,True,True
5994,12407.77,5,39.99,3,14.14,2,24.49,45.99,7.19,15.94,192.18,606.45,377.14,652.48,69.01,74.7,13.77,31.4,5197.3,28.33,24732.18328402825,29423.001319904735,26213.541715868236,8,True,True,True,True
5991,17475.48,6,29.14,2,42.95,1,18.98,124.51,10.07,5.19,222.18,481.49,400.36,170.22,57.5,45.51,24.08,37.12,6957.25,70.84,40602.41928381919,38482.87132609525,34540.2597673176,24,True,True,True,True
5997,11932.83,6,24.75,2,73.94,1,12.86,43.83,35.37,17.83,182.54,551.25,434.2,621.8,41.61,25.79,10.38,86.49,2244.42,50.83,43938.40143064253,22791.571533567112,21778.408644041534,12,True,True,True,True
